Zeit;Kanal A;Kanal B
(ms);(mV);(mV)

12,59041667;0,52411410;-125,75360000
12,59541666;-0,34940940;-121,41670000
12,60041666;0,69881890;-125,75360000
12,60541666;0,00000000;-121,41670000
12,61041666;0,87352360;-121,41670000
12,61541666;0,00000000;-125,75360000
12,62041666;0,87352360;-125,75360000
12,62541666;0,00000000;-125,75360000
12,63041666;0,69881890;-125,75360000
12,63541666;0,00000000;-125,75360000
12,64041666;0,00000000;-125,75360000
12,64541666;0,00000000;-125,75360000
12,65041666;0,52411410;-130,09040000
12,65541666;0,87352360;-130,09040000
12,66041666;1,04822800;-130,09040000
12,66541666;-0,17470470;-130,09040000
12,67041666;0,87352360;-130,09040000
12,67541666;0,17470470;-134,42730000
12,68041666;1,74704700;-130,09040000
12,68541666;1,39763800;-134,42730000
12,69041666;1,74704700;-134,42730000
12,69541666;-0,17470470;-130,09040000
12,70041666;0,52411410;-130,09040000
12,70541666;1,22293300;-134,42730000
12,71041666;1,04822800;-130,09040000
12,71541666;0,17470470;-134,42730000
12,72041666;0,69881890;-134,42730000
12,72541666;0,17470470;-134,42730000
12,73041666;0,52411410;-134,42730000
12,73541666;0,17470470;-138,76410000
12,74041666;0,34940940;-134,42730000
12,74541666;0,69881890;-138,76410000
12,75041666;0,52411410;-138,76410000
12,75541666;0,52411410;-138,76410000
12,76041666;1,39763800;-138,76410000
12,76541666;0,17470470;-138,76410000
12,77041666;1,04822800;-138,76410000
12,77541666;-0,52411410;-138,76410000
12,78041666;1,22293300;-143,10100000
12,78541666;0,00000000;-138,76410000
12,79041666;1,74704700;-143,10100000
12,79541666;0,69881890;-143,10100000
12,80041666;1,22293300;-143,10100000
12,80541666;0,34940940;-143,10100000
12,81041666;1,04822800;-143,10100000
12,81541666;0,00000000;-143,10100000
12,82041666;1,74704700;-143,10100000
12,82541666;0,17470470;-143,10100000
12,83041666;0,69881890;-143,10100000
12,83541666;0,52411410;-143,10100000
12,84041666;0,87352360;-143,10100000
12,84541666;0,17470470;-143,10100000
12,85041666;1,04822800;-143,10100000
12,85541666;0,34940940;-147,43790000
12,86041666;0,52411410;-143,10100000
12,86541666;0,69881890;-147,43790000
12,87041666;1,04822800;-147,43790000
12,87541666;0,87352360;-143,10100000
12,88041666;1,04822800;-143,10100000
12,88541666;0,17470470;-147,43790000
12,89041666;1,39763800;-151,77470000
12,89541666;1,39763800;-147,43790000
12,90041666;0,87352360;-151,77470000
12,90541666;0,17470470;-147,43790000
12,91041666;1,22293300;-151,77470000
12,91541666;1,04822800;-147,43790000
12,92041666;1,22293300;-151,77470000
12,92541666;0,87352360;-156,11160000
12,93041666;0,87352360;-147,43790000
12,93541666;-0,17470470;-151,77470000
12,94041666;0,87352360;-151,77470000
12,94541666;0,69881890;-151,77470000
12,95041666;1,04822800;-156,11160000
12,95541666;0,52411410;-156,11160000
12,96041666;0,52411410;-151,77470000
12,96541666;0,00000000;-151,77470000
12,97041666;0,17470470;-151,77470000
12,97541666;0,00000000;-156,11160000
12,98041666;0,87352360;-156,11160000
12,98541666;0,34940940;-151,77470000
12,99041666;0,87352360;-156,11160000
12,99541665;0,17470470;-156,11160000
13,00041665;0,34940940;-156,11160000
13,00541665;0,17470470;-160,44840000
13,01041665;0,69881890;-156,11160000
13,01541665;0,00000000;-156,11160000
13,02041665;0,17470470;-160,44840000
13,02541665;0,34940940;-156,11160000
13,03041665;0,34940940;-156,11160000
13,03541665;0,00000000;-156,11160000
13,04041665;1,74704700;-160,44840000
13,04541665;-0,17470470;-160,44840000
13,05041665;0,87352360;-160,44840000
13,05541665;0,34940940;-160,44840000
13,06041665;0,69881890;-160,44840000
13,06541665;0,34940940;-156,11160000
13,07041665;0,17470470;-156,11160000
13,07541665;1,22293300;-160,44840000
13,08041665;1,39763800;-160,44840000
13,08541665;1,04822800;-160,44840000
13,09041665;2,44586600;-160,44840000
13,09541665;0,34940940;-160,44840000
13,10041665;0,87352360;-160,44840000
13,10541665;-0,52411410;-160,44840000
13,11041665;1,74704700;-164,78530000
13,11541665;1,04822800;-164,78530000
13,12041665;0,87352360;-160,44840000
13,12541665;0,34940940;-164,78530000
13,13041665;0,87352360;-160,44840000
13,13541665;0,34940940;-164,78530000
13,14041665;1,74704700;-164,78530000
13,14541665;0,87352360;-160,44840000
13,15041665;0,69881890;-164,78530000
13,15541665;0,52411410;-164,78530000
13,16041665;1,04822800;-169,12220000
13,16541665;0,00000000;-164,78530000
13,17041665;1,04822800;-164,78530000
13,17541665;0,34940940;-164,78530000
13,18041665;1,39763800;-169,12220000
13,18541665;0,34940940;-164,78530000
13,19041665;1,04822800;-164,78530000
13,19541665;0,52411410;-169,12220000
13,20041665;1,04822800;-169,12220000
13,20541665;-0,34940940;-169,12220000
13,21041665;0,52411410;-169,12220000
13,21541665;0,17470470;-169,12220000
13,22041665;0,52411410;-169,12220000
13,22541665;0,17470470;-164,78530000
13,23041665;1,04822800;-169,12220000
13,23541665;0,00000000;-169,12220000
13,24041665;1,04822800;-169,12220000
13,24541665;0,52411410;-173,45900000
13,25041665;0,87352360;-169,12220000
13,25541665;0,17470470;-169,12220000
13,26041665;0,52411410;-169,12220000
13,26541665;0,00000000;-173,45900000
13,27041665;0,52411410;-169,12220000
13,27541665;-0,69881890;-173,45900000
13,28041665;0,00000000;-177,79590000
13,28541665;-0,17470470;-173,45900000
13,29041665;-0,69881890;-173,45900000
13,29541665;0,00000000;-173,45900000
13,30041665;0,34940940;-173,45900000
13,30541665;-0,69881890;-173,45900000
13,31041665;-0,34940940;-173,45900000
13,31541665;-0,87352360;-173,45900000
13,32041665;0,00000000;-173,45900000
13,32541665;-0,34940940;-173,45900000
13,33041665;0,34940940;-177,79590000
13,33541665;0,17470470;-173,45900000
13,34041665;0,52411410;-177,79590000
13,34541665;0,17470470;-177,79590000
13,35041665;0,52411410;-177,79590000
13,35541665;-0,34940940;-177,79590000
13,36041665;0,34940940;-177,79590000
13,36541665;-0,34940940;-177,79590000
13,37041665;0,69881890;-177,79590000
13,37541665;-0,34940940;-177,79590000
13,38041665;-0,17470470;-182,13270000
13,38541665;0,17470470;-177,79590000
13,39041664;0,52411410;-177,79590000
13,39541664;-0,52411410;-177,79590000
13,40041664;0,17470470;-177,79590000
13,40541664;-0,34940940;-177,79590000
13,41041664;0,52411410;-177,79590000
13,41541664;-0,69881890;-177,79590000
13,42041664;0,17470470;-182,13270000
13,42541664;-0,34940940;-177,79590000
13,43041664;-0,34940940;-177,79590000
13,43541664;-0,34940940;-182,13270000
13,44041664;0,17470470;-177,79590000
13,44541664;0,00000000;-177,79590000
13,45041664;0,34940940;-177,79590000
13,45541664;-0,17470470;-182,13270000
13,46041664;0,52411410;-177,79590000
13,46541664;-0,34940940;-177,79590000
13,47041664;1,04822800;-186,46960000
13,47541664;0,17470470;-182,13270000
13,48041664;0,17470470;-177,79590000
13,48541664;-0,69881890;-182,13270000
13,49041664;-0,69881890;-186,46960000
13,49541664;-1,04822800;-182,13270000
13,50041664;0,52411410;-182,13270000
13,50541664;0,17470470;-182,13270000
13,51041664;0,87352360;-182,13270000
13,51541664;-0,69881890;-182,13270000
13,52041664;1,04822800;-182,13270000
13,52541664;0,00000000;-186,46960000
13,53041664;0,34940940;-182,13270000
13,53541664;0,17470470;-182,13270000
13,54041664;0,00000000;-186,46960000
13,54541664;-0,69881890;-186,46960000
13,55041664;-0,34940940;-186,46960000
13,55541664;-0,34940940;-186,46960000
13,56041664;0,17470470;-186,46960000
13,56541664;0,17470470;-182,13270000
13,57041664;0,52411410;-186,46960000
13,57541664;-0,34940940;-186,46960000
13,58041664;0,52411410;-190,80650000
13,58541664;0,17470470;-186,46960000
13,59041664;0,34940940;-186,46960000
13,59541664;-1,04822800;-182,13270000
13,60041664;-0,34940940;-186,46960000
13,60541664;-1,04822800;-186,46960000
13,61041664;0,34940940;-186,46960000
13,61541664;-0,69881890;-186,46960000
13,62041664;-0,17470470;-186,46960000
13,62541664;-1,22293300;-186,46960000
13,63041664;-0,87352360;-186,46960000
13,63541664;-1,22293300;-190,80650000
13,64041664;-1,22293300;-186,46960000
13,64541664;-0,69881890;-186,46960000
13,65041664;0,00000000;-186,46960000
13,65541664;-0,69881890;-190,80650000
13,66041664;0,17470470;-186,46960000
13,66541664;-0,52411410;-186,46960000
13,67041664;0,17470470;-190,80650000
13,67541664;-1,57234300;-186,46960000
13,68041664;0,52411410;-186,46960000
13,68541664;-1,39763800;-186,46960000
13,69041664;0,52411410;-190,80650000
13,69541664;0,17470470;-186,46960000
13,70041664;0,52411410;-186,46960000
13,70541664;-0,34940940;-186,46960000
13,71041664;0,17470470;-190,80650000
13,71541664;-0,17470470;-190,80650000
13,72041664;0,17470470;-186,46960000
13,72541664;0,00000000;-190,80650000
13,73041664;0,17470470;-190,80650000
13,73541664;-0,69881890;-186,46960000
13,74041664;-1,22293300;-186,46960000
13,74541664;-0,34940940;-186,46960000
13,75041664;-0,17470470;-186,46960000
13,75541664;-0,17470470;-190,80650000
13,76041664;0,00000000;-190,80650000
13,76541664;-0,69881890;-186,46960000
13,77041664;-0,17470470;-190,80650000
13,77541664;0,00000000;-190,80650000
13,78041664;1,04822800;-195,14330000
13,78541663;-0,69881890;-190,80650000
13,79041663;0,00000000;-190,80650000
13,79541663;-0,69881890;-190,80650000
13,80041663;0,17470470;-190,80650000
13,80541663;0,00000000;-190,80650000
13,81041663;0,00000000;-190,80650000
13,81541663;0,17470470;-186,46960000
13,82041663;0,34940940;-190,80650000
13,82541663;0,00000000;-186,46960000
13,83041663;0,17470470;-190,80650000
13,83541663;0,00000000;-186,46960000
13,84041663;-0,69881890;-190,80650000
13,84541663;-0,69881890;-190,80650000
13,85041663;0,52411410;-190,80650000
13,85541663;-1,04822800;-190,80650000
13,86041663;0,00000000;-190,80650000
13,86541663;-0,52411410;-190,80650000
13,87041663;0,00000000;-190,80650000
13,87541663;0,00000000;-195,14330000
13,88041663;0,52411410;-195,14330000
13,88541663;-1,04822800;-190,80650000
13,89041663;0,52411410;-190,80650000
13,89541663;-0,17470470;-190,80650000
13,90041663;-0,17470470;-190,80650000
13,90541663;-0,69881890;-186,46960000
13,91041663;0,69881890;-190,80650000
13,91541663;0,17470470;-190,80650000
13,92041663;0,17470470;-190,80650000
13,92541663;-1,04822800;-186,46960000
13,93041663;1,22293300;-190,80650000
13,93541663;-0,52411410;-186,46960000
13,94041663;0,52411410;-190,80650000
13,94541663;0,34940940;-190,80650000
13,95041663;0,52411410;-190,80650000
13,95541663;-0,69881890;-190,80650000
13,96041663;0,17470470;-190,80650000
13,96541663;0,00000000;-190,80650000
13,97041663;1,04822800;-190,80650000
13,97541663;-1,04822800;-195,14330000
13,98041663;0,17470470;-195,14330000
13,98541663;-1,04822800;-190,80650000
13,99041663;0,17470470;-190,80650000
13,99541663;-0,69881890;-190,80650000
14,00041663;0,00000000;-190,80650000
14,00541663;-0,69881890;-190,80650000
14,01041663;-0,69881890;-190,80650000
14,01541663;-1,57234300;-190,80650000
14,02041663;0,00000000;-195,14330000
14,02541663;-1,39763800;-190,80650000
14,03041663;0,87352360;-186,46960000
14,03541663;-1,04822800;-190,80650000
14,04041663;-0,17470470;-190,80650000
14,04541663;-0,34940940;-190,80650000
14,05041663;0,00000000;-190,80650000
14,05541663;-0,34940940;-190,80650000
14,06041663;-0,69881890;-190,80650000
14,06541663;-0,52411410;-190,80650000
14,07041663;0,52411410;-195,14330000
14,07541663;-0,52411410;-190,80650000
14,08041663;0,52411410;-186,46960000
14,08541663;0,17470470;-190,80650000
14,09041663;-0,34940940;-190,80650000
14,09541663;-0,69881890;-190,80650000
14,10041663;0,52411410;-190,80650000
14,10541663;-0,34940940;-190,80650000
14,11041663;0,00000000;-190,80650000
14,11541663;0,52411410;-190,80650000
14,12041663;0,52411410;-195,14330000
14,12541663;0,34940940;-195,14330000
14,13041663;0,52411410;-190,80650000
14,13541663;-0,34940940;-190,80650000
14,14041663;-0,17470470;-190,80650000
14,14541663;-0,87352360;-190,80650000
14,15041663;1,04822800;-190,80650000
14,15541663;0,00000000;-190,80650000
14,16041663;1,04822800;-190,80650000
14,16541663;-0,52411410;-190,80650000
14,17041663;0,52411410;-190,80650000
14,17541663;-0,69881890;-190,80650000
14,18041662;0,87352360;-190,80650000
14,18541662;0,17470470;-186,46960000
14,19041662;0,87352360;-186,46960000
14,19541662;0,69881890;-190,80650000
14,20041662;0,87352360;-190,80650000
14,20541662;-0,52411410;-190,80650000
14,21041662;1,39763800;-186,46960000
14,21541662;-0,34940940;-186,46960000
14,22041662;1,04822800;-190,80650000
14,22541662;0,17470470;-190,80650000
14,23041662;0,17470470;-190,80650000
14,23541662;0,17470470;-190,80650000
14,24041662;0,69881890;-186,46960000
14,24541662;-0,17470470;-186,46960000
14,25041662;1,04822800;-190,80650000
14,25541662;0,17470470;-186,46960000
14,26041662;0,00000000;-186,46960000
14,26541662;-0,52411410;-186,46960000
14,27041662;0,87352360;-190,80650000
14,27541662;-0,34940940;-190,80650000
14,28041662;0,17470470;-186,46960000
14,28541662;-1,22293300;-186,46960000
14,29041662;0,69881890;-186,46960000
14,29541662;-0,69881890;-182,13270000
14,30041662;1,04822800;-186,46960000
14,30541662;-1,92175200;-186,46960000
14,31041662;0,17470470;-186,46960000
14,31541662;-0,69881890;-186,46960000
14,32041662;0,69881890;-186,46960000
14,32541662;0,17470470;-186,46960000
14,33041662;0,52411410;-186,46960000
14,33541662;-1,04822800;-186,46960000
14,34041662;0,17470470;-186,46960000
14,34541662;-0,17470470;-186,46960000
14,35041662;0,00000000;-186,46960000
14,35541662;-0,34940940;-186,46960000
14,36041662;1,04822800;-186,46960000
14,36541662;0,17470470;-190,80650000
14,37041662;0,87352360;-186,46960000
14,37541662;0,52411410;-186,46960000
14,38041662;0,87352360;-182,13270000
14,38541662;-0,34940940;-182,13270000
14,39041662;0,17470470;-186,46960000
14,39541662;0,69881890;-186,46960000
14,40041662;1,74704700;-190,80650000
14,40541662;0,00000000;-186,46960000
14,41041662;0,17470470;-186,46960000
14,41541662;-0,34940940;-182,13270000
14,42041662;1,22293300;-182,13270000
14,42541662;0,52411410;-186,46960000
14,43041662;1,04822800;-182,13270000
14,43541662;0,87352360;-182,13270000
14,44041662;0,87352360;-182,13270000
14,44541662;0,17470470;-186,46960000
14,45041662;1,57234300;-186,46960000
14,45541662;0,17470470;-182,13270000
14,46041662;1,74704700;-186,46960000
14,46541662;0,34940940;-182,13270000
14,47041662;0,87352360;-177,79590000
14,47541662;0,52411410;-182,13270000
14,48041662;0,87352360;-182,13270000
14,48541662;0,52411410;-182,13270000
14,49041662;0,87352360;-182,13270000
14,49541662;1,22293300;-182,13270000
14,50041662;1,04822800;-182,13270000
14,50541662;0,52411410;-182,13270000
14,51041662;0,87352360;-182,13270000
14,51541662;0,52411410;-182,13270000
14,52041662;1,39763800;-177,79590000
14,52541662;0,87352360;-177,79590000
14,53041662;2,09645700;-182,13270000
14,53541662;0,87352360;-177,79590000
14,54041662;1,92175200;-182,13270000
14,54541662;0,00000000;-182,13270000
14,55041662;0,87352360;-182,13270000
14,55541662;0,69881890;-177,79590000
14,56041662;2,27116100;-182,13270000
14,56541662;0,34940940;-177,79590000
14,57041662;1,04822800;-177,79590000
14,57541661;0,52411410;-177,79590000
14,58041661;0,52411410;-173,45900000
14,58541661;-0,34940940;-177,79590000
14,59041661;1,39763800;-182,13270000
14,59541661;1,22293300;-177,79590000
14,60041661;1,04822800;-182,13270000
14,60541661;0,00000000;-173,45900000
14,61041661;1,04822800;-173,45900000
14,61541661;0,00000000;-177,79590000
14,62041661;1,39763800;-177,79590000
14,62541661;0,00000000;-173,45900000
14,63041661;1,74704700;-173,45900000
14,63541661;0,00000000;-177,79590000
14,64041661;1,04822800;-173,45900000
14,64541661;0,69881890;-173,45900000
14,65041661;1,04822800;-173,45900000
14,65541661;0,17470470;-173,45900000
14,66041661;1,04822800;-173,45900000
14,66541661;0,34940940;-173,45900000
14,67041661;1,22293300;-173,45900000
14,67541661;0,17470470;-173,45900000
14,68041661;1,04822800;-177,79590000
14,68541661;0,17470470;-173,45900000
14,69041661;0,87352360;-169,12220000
14,69541661;0,00000000;-173,45900000
14,70041661;0,52411410;-173,45900000
14,70541661;0,34940940;-173,45900000
14,71041661;0,87352360;-169,12220000
14,71541661;0,87352360;-169,12220000
14,72041661;0,52411410;-169,12220000
14,72541661;0,17470470;-173,45900000
14,73041661;1,92175200;-169,12220000
14,73541661;0,17470470;-169,12220000
14,74041661;1,39763800;-169,12220000
14,74541661;0,87352360;-173,45900000
14,75041661;1,74704700;-173,45900000
14,75541661;0,69881890;-169,12220000
14,76041661;1,22293300;-164,78530000
14,76541661;1,22293300;-169,12220000
14,77041661;1,39763800;-164,78530000
14,77541661;0,52411410;-164,78530000
14,78041661;1,39763800;-169,12220000
14,78541661;0,87352360;-164,78530000
14,79041661;1,39763800;-164,78530000
14,79541661;0,52411410;-169,12220000
14,80041661;0,87352360;-169,12220000
14,80541661;0,17470470;-164,78530000
14,81041661;0,69881890;-164,78530000
14,81541661;0,34940940;-164,78530000
14,82041661;1,22293300;-164,78530000
14,82541661;0,52411410;-164,78530000
14,83041661;1,39763800;-164,78530000
14,83541661;0,52411410;-164,78530000
14,84041661;1,39763800;-164,78530000
14,84541661;0,00000000;-164,78530000
14,85041661;0,52411410;-164,78530000
14,85541661;0,34940940;-160,44840000
14,86041661;0,52411410;-164,78530000
14,86541661;0,69881890;-160,44840000
14,87041661;1,04822800;-164,78530000
14,87541661;0,87352360;-164,78530000
14,88041661;1,57234300;-160,44840000
14,88541661;0,87352360;-160,44840000
14,89041661;2,27116100;-164,78530000
14,89541661;0,69881890;-160,44840000
14,90041661;0,69881890;-160,44840000
14,90541661;0,34940940;-156,11160000
14,91041661;1,22293300;-164,78530000
14,91541661;0,87352360;-160,44840000
14,92041661;1,04822800;-156,11160000
14,92541661;0,87352360;-156,11160000
14,93041661;1,22293300;-156,11160000
14,93541661;0,34940940;-156,11160000
14,94041661;1,39763800;-156,11160000
14,94541661;0,00000000;-156,11160000
14,95041661;1,74704700;-156,11160000
14,95541661;1,04822800;-156,11160000
14,96041661;1,39763800;-151,77470000
14,96541661;0,87352360;-151,77470000
14,97041660;1,57234300;-151,77470000
14,97541660;0,52411410;-156,11160000
14,98041660;2,09645700;-156,11160000
14,98541660;0,87352360;-151,77470000
14,99041660;1,92175200;-156,11160000
14,99541660;0,52411410;-151,77470000
15,00041660;2,44586600;-151,77470000
15,00541660;1,04822800;-151,77470000
15,01041660;1,57234300;-151,77470000
15,01541660;0,17470470;-151,77470000
15,02041660;0,87352360;-151,77470000
15,02541660;-0,69881890;-151,77470000
15,03041660;1,22293300;-147,43790000
15,03541660;-0,52411410;-147,43790000
15,04041660;0,34940940;-147,43790000
15,04541660;-1,22293300;-147,43790000
15,05041660;0,17470470;-151,77470000
15,05541660;0,00000000;-147,43790000
15,06041660;1,39763800;-143,10100000
15,06541660;-0,17470470;-147,43790000
15,07041660;0,52411410;-151,77470000
15,07541660;0,17470470;-147,43790000
15,08041660;1,39763800;-147,43790000
15,08541660;0,52411410;-143,10100000
15,09041660;2,09645700;-143,10100000
15,09541660;0,17470470;-143,10100000
15,10041660;1,22293300;-143,10100000
15,10541660;0,52411410;-147,43790000
15,11041660;1,57234300;-143,10100000
15,11541660;0,87352360;-143,10100000
15,12041660;1,92175200;-147,43790000
15,12541660;0,87352360;-147,43790000
15,13041660;1,39763800;-143,10100000
15,13541660;0,69881890;-138,76410000
15,14041660;1,39763800;-138,76410000
15,14541660;0,34940940;-138,76410000
15,15041660;1,74704700;-143,10100000
15,15541660;0,87352360;-138,76410000
15,16041660;2,27116100;-138,76410000
15,16541660;0,52411410;-143,10100000
15,17041660;1,92175200;-138,76410000
15,17541660;0,87352360;-138,76410000
15,18041660;2,27116100;-138,76410000
15,18541660;1,39763800;-138,76410000
15,19041660;1,92175200;-138,76410000
15,19541660;1,04822800;-138,76410000
15,20041660;1,39763800;-138,76410000
15,20541660;0,87352360;-138,76410000
15,21041660;1,74704700;-138,76410000
15,21541660;1,57234300;-138,76410000
15,22041660;2,09645700;-134,42730000
15,22541660;1,04822800;-134,42730000
15,23041660;0,87352360;-130,09040000
15,23541660;0,69881890;-134,42730000
15,24041660;1,74704700;-134,42730000
15,24541660;1,22293300;-130,09040000
15,25041660;2,27116100;-134,42730000
15,25541660;1,74704700;-130,09040000
15,26041660;1,22293300;-130,09040000
15,26541660;0,17470470;-130,09040000
15,27041660;1,04822800;-130,09040000
15,27541660;0,00000000;-130,09040000
15,28041660;1,04822800;-130,09040000
15,28541660;0,69881890;-130,09040000
15,29041660;1,57234300;-130,09040000
15,29541660;0,52411410;-130,09040000
15,30041660;1,04822800;-125,75360000
15,30541660;0,17470470;-130,09040000
15,31041660;1,22293300;-130,09040000
15,31541660;0,87352360;-130,09040000
15,32041660;1,04822800;-125,75360000
15,32541660;0,87352360;-125,75360000
15,33041660;1,04822800;-130,09040000
15,33541660;0,87352360;-125,75360000
15,34041660;0,52411410;-121,41670000
15,34541660;0,34940940;-125,75360000
15,35041660;0,87352360;-125,75360000
15,35541660;0,52411410;-125,75360000
15,36041660;1,74704700;-121,41670000
15,36541660;-0,69881890;-117,07980000
15,37041659;0,69881890;-125,75360000
15,37541659;-0,52411410;-125,75360000
15,38041659;0,69881890;-121,41670000
15,38541659;-0,52411410;-117,07980000
15,39041659;0,34940940;-117,07980000
15,39541659;-0,69881890;-121,41670000
15,40041659;0,52411410;-121,41670000
15,40541659;-0,17470470;-117,07980000
15,41041659;0,87352360;-117,07980000
15,41541659;-0,52411410;-117,07980000
15,42041659;1,04822800;-117,07980000
15,42541659;0,00000000;-117,07980000
15,43041659;0,87352360;-117,07980000
15,43541659;-0,17470470;-117,07980000
15,44041659;0,17470470;-112,74300000
15,44541659;0,17470470;-117,07980000
15,45041659;1,39763800;-117,07980000
15,45541659;0,34940940;-117,07980000
15,46041659;0,00000000;-112,74300000
15,46541659;-0,52411410;-117,07980000
15,47041659;1,04822800;-117,07980000
15,47541659;-0,34940940;-112,74300000
15,48041659;0,00000000;-108,40610000
15,48541659;-0,69881890;-112,74300000
15,49041659;0,17470470;-108,40610000
15,49541659;0,00000000;-112,74300000
15,50041659;0,87352360;-112,74300000
15,50541659;0,34940940;-112,74300000
15,51041659;1,22293300;-108,40610000
15,51541659;-0,87352360;-108,40610000
15,52041659;0,34940940;-108,40610000
15,52541659;0,69881890;-104,06930000
15,53041659;0,17470470;-108,40610000
15,53541659;-0,87352360;-108,40610000
15,54041659;0,87352360;-104,06930000
15,54541659;0,87352360;-108,40610000
15,55041659;1,04822800;-104,06930000
15,55541659;0,52411410;-104,06930000
15,56041659;0,87352360;-104,06930000
15,56541659;0,17470470;-104,06930000
15,57041659;1,39763800;-104,06930000
15,57541659;0,52411410;-104,06930000
15,58041659;1,22293300;-99,73240000
15,58541659;0,52411410;-99,73240000
15,59041659;1,57234300;-104,06930000
15,59541659;1,04822800;-104,06930000
15,60041659;1,92175200;-99,73240000
15,60541659;0,52411410;-99,73240000
15,61041659;1,39763800;-99,73240000
15,61541659;0,87352360;-99,73240000
15,62041659;1,04822800;-99,73240000
15,62541659;-0,34940940;-99,73240000
15,63041659;0,69881890;-99,73240000
15,63541659;0,00000000;-95,39554000
15,64041659;1,57234300;-95,39554000
15,64541659;0,34940940;-99,73240000
15,65041659;1,04822800;-91,05868000
15,65541659;-0,34940940;-95,39554000
15,66041659;-0,34940940;-95,39554000
15,66541659;-0,34940940;-91,05868000
15,67041659;0,17470470;-95,39554000
15,67541659;0,00000000;-95,39554000
15,68041659;0,52411410;-91,05868000
15,68541659;0,00000000;-91,05868000
15,69041659;-0,17470470;-91,05868000
15,69541659;-0,17470470;-91,05868000
15,70041659;0,87352360;-91,05868000
15,70541659;0,34940940;-86,72182000
15,71041659;0,87352360;-86,72182000
15,71541659;-0,34940940;-86,72182000
15,72041659;-1,04822800;-86,72182000
15,72541659;-0,17470470;-91,05868000
15,73041659;0,34940940;-86,72182000
15,73541659;-0,34940940;-86,72182000
15,74041659;0,87352360;-82,38496000
15,74541659;0,17470470;-82,38496000
15,75041659;1,04822800;-86,72182000
15,75541659;0,52411410;-82,38496000
15,76041659;0,34940940;-82,38496000
15,76541658;0,17470470;-82,38496000
15,77041658;0,87352360;-82,38496000
15,77541658;0,00000000;-78,04810000
15,78041658;0,87352360;-82,38496000
15,78541658;0,00000000;-82,38496000
15,79041658;0,87352360;-82,38496000
15,79541658;0,17470470;-78,04810000
15,80041658;1,22293300;-82,38496000
15,80541658;0,87352360;-78,04810000
15,81041658;1,04822800;-78,04810000
15,81541658;-0,34940940;-78,04810000
15,82041658;1,57234300;-73,71124000
15,82541658;0,52411410;-73,71124000
15,83041658;1,57234300;-78,04810000
15,83541658;0,17470470;-69,37438000
15,84041658;1,04822800;-73,71124000
15,84541658;-0,17470470;-73,71124000
15,85041658;1,04822800;-69,37438000
15,85541658;0,52411410;-73,71124000
15,86041658;1,04822800;-73,71124000
15,86541658;-0,52411410;-69,37438000
15,87041658;0,52411410;-69,37438000
15,87541658;0,00000000;-69,37438000
15,88041658;1,57234300;-69,37438000
15,88541658;0,17470470;-69,37438000
15,89041658;1,04822800;-69,37438000
15,89541658;0,00000000;-69,37438000
15,90041658;0,52411410;-65,03752000
15,90541658;0,34940940;-65,03752000
15,91041658;1,04822800;-65,03752000
15,91541658;0,52411410;-65,03752000
15,92041658;0,87352360;-65,03752000
15,92541658;-0,69881890;-65,03752000
15,93041658;1,39763800;-65,03752000
15,93541658;0,52411410;-65,03752000
15,94041658;1,57234300;-65,03752000
15,94541658;-0,34940940;-65,03752000
15,95041658;0,00000000;-60,70066000
15,95541658;0,52411410;-60,70066000
15,96041658;1,74704700;-60,70066000
15,96541658;0,52411410;-60,70066000
15,97041658;1,04822800;-60,70066000
15,97541658;0,34940940;-60,70066000
15,98041658;0,87352360;-60,70066000
15,98541658;-0,34940940;-56,36380000
15,99041658;1,22293300;-56,36380000
15,99541658;-0,34940940;-56,36380000
16,00041658;0,52411410;-56,36380000
16,00541658;-0,34940940;-56,36380000
16,01041658;1,04822800;-56,36380000
16,01541658;0,52411410;-52,02694000
16,02041658;1,04822800;-52,02694000
16,02541658;-0,69881890;-52,02694000
16,03041658;0,00000000;-52,02694000
16,03541658;-0,69881890;-52,02694000
16,04041658;1,04822800;-52,02694000
16,04541658;-0,69881890;-47,69008000
16,05041658;0,17470470;-52,02694000
16,05541658;-0,52411410;-52,02694000
16,06041658;0,17470470;-47,69008000
16,06541658;0,00000000;-47,69008000
16,07041658;0,52411410;-43,35322000
16,07541658;-0,69881890;-47,69008000
16,08041658;0,52411410;-47,69008000
16,08541658;-0,34940940;-43,35322000
16,09041658;0,34940940;-43,35322000
16,09541658;-1,04822800;-43,35322000
16,10041658;0,52411410;-47,69008000
16,10541658;-1,22293300;-43,35322000
16,11041658;0,00000000;-43,35322000
16,11541658;-0,17470470;-43,35322000
16,12041658;0,17470470;-39,01636000
16,12541658;0,34940940;-43,35322000
16,13041658;-0,34940940;-39,01636000
16,13541658;-0,69881890;-39,01636000
16,14041658;-0,34940940;-39,01636000
16,14541658;-0,69881890;-39,01636000
16,15041658;1,04822800;-39,01636000
16,15541658;-0,17470470;-39,01636000
16,16041657;0,17470470;-39,01636000
16,16541657;0,00000000;-34,67950000
16,17041657;0,52411410;-34,67950000
16,17541657;-0,87352360;-39,01636000
16,18041657;0,52411410;-34,67950000
16,18541657;0,00000000;-34,67950000
16,19041657;0,00000000;-34,67950000
16,19541657;-0,34940940;-34,67950000
16,20041657;1,04822800;-34,67950000
16,20541657;0,52411410;-34,67950000
16,21041657;1,39763800;-30,34264000
16,21541657;0,52411410;-30,34264000
